source,confirmed_total,recovered_total,deaths_total,confirmed_by_population,recovered_by_population,deaths_by_population,confirmed_total_grow_percent,recovered_total_grow_percent,deaths_total_grow_percent,confirmed_by_population_grow_percent,recovered_by_population_grow_percent,deaths_by_population_grow_percent
06.01.2022,1312939,,13823,14822.137377003282,,156.0517320014992,0.4200111949335708,0.055725075752308555,0.12674657606924294,0.42001119493357,0.05572507575230666,0.12674657606924117
07.01.2022,1321725,,13830,14921.325000338678,,156.13075696887321,0.4750039504130847,0.055725075752308555,0.10061523936859697,0.47500395041308285,0.05572507575230666,0.10061523936859781
08.01.2022,1329130,,13844,15004.922126539293,,156.28880690362115,0.5147287011135092,0.055725075752308555,0.0984326007447373,0.51472870111351,0.05572507575230666,0.09843260074473617
09.01.2022,1339421,,13848,15121.100117860095,,156.33396402783487,0.588761124807479,0.055725075752308555,0.09944311713112963,0.5887611248074787,0.05572507575230666,0.09944311713113078
10.01.2022,1350225,,13855,15243.069510361302,,156.41298899520882,0.6671085134259594,0.055725075752308555,0.09939270694343236,0.6671085134259576,0.05572507575230666,0.0993927069434309
11.01.2022,1361741,,13872,15373.076870972549,,156.60490677311705,0.72803155347274,0.055725075752308555,0.09096415481542995,0.7280315534727393,0.05572507575230666,0.09096415481542842
12.01.2022,1378747,,13882,15565.062384567102,,156.71779958365133,0.7987035844809025,0.055725075752308555,0.0826072222025022,0.7987035844809032,0.05572507575230666,0.08260722220250319
13.01.2022,1394599,,13898,15744.020067826,,156.8984280805061,0.8659712003808245,0.055725075752308555,0.07733655156052065,0.8659712003808251,0.05572507575230666,0.07733655156052056
14.01.2022,1411421,,13905,15933.928353706722,,156.9774530478801,0.9426910824782818,0.055725075752308555,0.07729751184466815,0.9426910824782816,0.05572507575230666,0.07729751184466548
15.01.2022,1428170,,13915,16123.012522070545,,157.09034585841437,1.0321801833625803,0.055725075752308555,0.07310999254647765,1.0321801833625808,0.05572507575230666,0.07310999254647883
16.01.2022,1443589,,13920,16297.08194663331,,157.14679226368148,1.0758041124788345,0.055725075752308555,0.07411557305854091,1.0758041124788338,0.05572507575230666,0.07411557305853919
17.01.2022,1459306,,13922,16474.515576949998,,157.16937082578832,1.1161080554199148,0.055725075752308555,0.06894685882689713,1.1161080554199159,0.05572507575230666,0.06894685882689697
18.01.2022,1475991,,13942,16662.8772313264,,157.39515644685684,1.1576018861208657,0.055725075752308555,0.07194087796520131,1.157601886120867,0.05572507575230666,0.07194087796520279
19.01.2022,1503668,,13956,16975.330663042056,,157.55320638160478,1.2470739519391232,0.055725075752308555,0.07598778519206463,1.2470739519391236,0.05572507575230666,0.07598778519206228
20.01.2022,1505501,,13956,16996.023915212983,,157.55320638160478,1.100239998626138,0.055725075752308555,0.05952247554133501,1.100239998626138,0.05572507575230666,0.059522475541335065
21.01.2022,1530919,,13956,17282.97486102895,,157.55320638160478,1.1691138200570708,0.055725075752308555,0.05232719564494704,1.169113820057071,0.05572507575230666,0.05232719564494669
22.01.2022,1577588,,13985,17809.83431851126,,157.88059553215413,1.4350786744824877,0.055725075752308555,0.0717385318299436,1.4350786744824882,0.05572507575230666,0.07173853182994248
23.01.2022,1600041,,13991,18063.31254600382,,157.9483312184747,1.4841665714201422,0.055725075752308555,0.07273434089792484,1.4841665714201429,0.05572507575230666,0.072734340897926
24.01.2022,1625651,,14000,18352.431033782043,,158.04993474795552,1.5572864566875697,0.055725075752308555,0.07987137679914166,1.557286456687568,0.05572507575230666,0.07987137679914325
25.01.2022,1650597,,14019,18634.053438940795,,158.2644310879706,1.6131681716786233,0.055725075752308555,0.0787366289767258,1.6131681716786226,0.05572507575230666,0.0787366289767251
26.01.2022,1684608,,14030,19018.013176848843,,158.38861317955826,1.6396510653776342,0.055725075752308555,0.07560076201345221,1.6396510653776315,0.05572507575230666,0.07560076201345245
27.01.2022,1727661,,14042,19504.050594041968,,158.52408455219938,1.9873320408033466,0.055725075752308555,0.08781947701192486,1.9873320408033461,0.05572507575230666,0.08781947701192652
28.01.2022,1766292,,14061,19940.166810416846,,158.73858089221446,2.065573086710851,0.055725075752308555,0.1071492428165518,2.0655730867108515,0.05572507575230666,0.10714924281655273
29.01.2022,1801040,,14077,20332.446748461272,,158.91920938906927,1.9111237653128221,0.055725075752308555,0.09371981214552737,1.9111237653128226,0.05572507575230666,0.09371981214552717
30.01.2022,1828167,,14091,20638.691075597544,,159.07725932381723,1.9229718595426413,0.055725075752308555,0.10179836899952684,1.9229718595426426,0.05572507575230666,0.10179836899952674
31.01.2022,1855578,,14103,20948.141558552987,,159.21273069645832,1.908512816126853,0.055725075752308555,0.10477460807066598,1.9085128161268556,0.05572507575230666,0.10477460807066498
01.02.2022,1881472,,14127,21240.466202150383,,159.48367344174054,1.8886477365399499,0.055725075752308555,0.10969778985135528,1.8886477365399499,0.05572507575230666,0.1096977898513553
02.02.2022,1920882,,14143,21685.376768465878,,159.66430193859534,1.8935205006584936,0.055725075752308555,0.11466826974732651,1.893520500658496,0.05572507575230666,0.11466826974732755
03.02.2022,1959017,,14167,22115.893501438255,,159.93524468387756,1.812037241910838,0.055725075752308555,0.1266917341207794,1.8120372419108388,0.05572507575230666,0.12669173412077928
04.02.2022,1995346,,14192,22526.021792828145,,160.2174767102132,1.7575260317202235,0.055725075752308555,0.13257145918527485,1.757526031720223,0.05572507575230666,0.13257145918527544
05.02.2022,2027604,,14214,22890.19142104954,,160.46584089338853,1.7074370081427956,0.055725075752308555,0.13846102998055884,1.7074370081427943,0.05572507575230666,0.13846102998055762
06.02.2022,2056928,,14232,23221.238298660188,,160.6690479523502,1.698873250149059,0.055725075752308555,0.14234427324014065,1.698873250149057,0.05572507575230666,0.14234427324014073
07.02.2022,2084227,,14246,23529.424382137648,,160.82709788709818,1.6742736297175358,0.055725075752308555,0.1442312917852033,1.6742736297175347,0.05572507575230666,0.1442312917852053
08.02.2022,2111314,,14271,23835.21713803178,,161.1093299134338,1.6605808247199307,0.055725075752308555,0.1449900486510943,1.6605808247199305,0.05572507575230666,0.14499004865109602
09.02.2022,2149623,,14293,24267.698205907454,,161.35769409660915,1.6205559565502337,0.055725075752308555,0.1508329749135626,1.6205559565502328,0.05572507575230666,0.15083297491356248
10.02.2022,2184873,,14315,24665.6453630407,,161.6060582797845,1.571204027797647,0.055725075752308555,0.14857958126092025,1.571204027797647,0.05572507575230666,0.14857958126091816
11.02.2022,2217585,,14337,25034.94032486035,,161.8544224629599,1.5201687786243703,0.055725075752308555,0.14532508265765282,1.5201687786243683,0.05572507575230666,0.1453250826576542
12.02.2022,2248713,,14360,25386.35306549138,,162.11407592718865,1.4897440894701532,0.055725075752308555,0.14609753503276934,1.4897440894701557,0.05572507575230666,0.14609753503277043
